BGC_name,BGC_full,Class,BiG-SCAPE class,Product Prediction,Clan,Family,Pfam_vector,Pfam_vector_length,Pfam_descriptor
Aq_Aq107_contig_1,Aq_Aq107_contig_1.region001,Others,Others,siderophore,8,87,['PF08281.12 PF04542.14 PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF12833.7 PF13715.6 PF07715.15'],15.0,Sigma70_r4_2;Sigma70_r2;Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;HTH_18;CarbopepD_reg_2;Plug
Aq_BL5_region006,Aq_BL5_region006,Others,Others,siderophore,8,87,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF12833.7 PF13715.6 PF07715.15'],13.0,Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;HTH_18;CarbopepD_reg_2;Plug
Aq_amphilecti_5,Aq_amphilecti_5.1.region001,Others,Others,siderophore,8,87,['PF08281.12 PF04542.14 PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF12833.7 PF13715.6 PF07715.15'],15.0,Sigma70_r4_2;Sigma70_r2;Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;HTH_18;CarbopepD_reg_2;Plug
Aq_latercula_02,Aq_latercula_02.region001,Others,Others,siderophore,8,87,['PF08281.12 PF04542.14 PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF12833.7 PF13715.6 PF07715.15'],15.0,Sigma70_r4_2;Sigma70_r2;Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;HTH_18;CarbopepD_reg_2;Plug
Aq_AD1_region002,Aq_AD1_region002,Others,Others,resorcinol.arylpolyene,8,89,['PF18096.1 PF12732.7 PF00196.19 PF00072.24 PF02518.26 PF07730.13 PF00501.28 PF03417.16 PF01593.24 PF01553.21 PF03176.15 PF03176.15 PF09835.9 PF00535.26 PF07977.13 PF03548.15 PF01522.21 PF13723.6 PF02801.22 PF00109.26 PF00550.25 PF02801.22 PF08545.10 PF13279.6 PF12698.7 PF00005.27 PF16169.5 PF14399.6 PF08541.10 PF03279.13 PF00550.25 PF02801.22 PF00109.26 PF13561.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF00221.19 PF01494.19 PF03422.15 PF17652.1 PF03422.15 PF02368.18 PF00722.21 PF00722.21 PF14310.6 PF01915.22 PF00933.21'],53.0,Thump_like;YtxH;GerE;Response_reg;HATPase_c;HisKA_3;AMP-binding;AAT;Amino_oxidase;Acyltransferase;MMPL;MMPL;DUF2062;Glycos_transf_2;FabA;LolA;Polysacc_deac_1;Ketoacyl-synt_2;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Ketoacyl-synt_C;ACP_syn_III;4HBT_2;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;Lyase_aromatic;FAD_binding_3;CBM_6;Glyco_hydro81C;CBM_6;Big_2;Glyco_hydro_16;Glyco_hydro_16;Fn3-like;Glyco_hydro_3_C;Glyco_hydro_3
Aq_Aq107_contig_16,Aq_Aq107_contig_16.region001,Others,Others,resorcinol.arylpolyene,8,89,['PF00722.21 PF00722.21 PF02368.18 PF03422.15 PF17652.1 PF03422.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF13279.6 PF00109.26 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF01553.21 PF01593.24 PF03417.16 PF00501.28 PF07730.13 PF02518.26 PF00072.24 PF00196.19 PF18096.1 PF01594.16'],49.0,Glyco_hydro_16;Glyco_hydro_16;Big_2;CBM_6;Glyco_hydro81C;CBM_6;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT_2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;FabA;Glycos_transf_2;DUF2062;MMPL;Acyltransferase;Amino_oxidase;AAT;AMP-binding;HisKA_3;HATPase_c;Response_reg;GerE;Thump_like;AI-2E_transport
Aq_BL5_region008,Aq_BL5_region008,Others,Others,resorcinol.arylpolyene,8,89,['PF00933.21 PF01915.22 PF14310.6 PF00722.21 PF16483.5 PF03422.15 PF00722.21 PF02368.18 PF03422.15 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF13279.6 PF00109.26 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF07977.13 PF15902.5 PF15902.5 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF01593.24 PF03417.16 PF00501.28 PF07730.13 PF02518.26'],50.0,Glyco_hydro_3;Glyco_hydro_3_C;Fn3-like;Glyco_hydro_16;Glyco_hydro_64;CBM_6;Glyco_hydro_16;Big_2;CBM_6;FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT_2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;Polysacc_deac_1;LolA;FabA;Sortilin-Vps10;Sortilin-Vps10;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;Amino_oxidase;AAT;AMP-binding;HisKA_3;HATPase_c
Aq_RZ0_39,Aq_RZ0_39.1.region001,Others,Others,resorcinol.T3PKS.arylpolyene,8,89,['PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF03061.22 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF13723.6 PF01522.21 PF03548.15 PF07977.13 PF15902.5 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF01593.24 PF03417.16 PF00501.28 PF08323.11 PF00534.20 PF00483.23 PF02922.18 PF00128.24 PF02806.18 PF16338.5 PF13802.6 PF01055.26 PF17137.4 PF01435.18 PF11700.8 PF13648.6 PF13488.6 PF00691.20 PF17785.1 PF10672.9 PF13648.6 PF13488.6 PF00691.20 PF01494.19 PF13649.6 PF00195.19 PF02797.15 PF07977.13 PF00109.26 PF02801.22 PF00550.25 PF01648.20 PF00675.20 PF05193.21 PF00675.20 PF05193.21 PF04264.13 PF07690.16 PF14059.6 PF00155.21 PF00488.21'],75.0,FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT;Ketoacyl-synt_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Ketoacyl-synt_2;Polysacc_deac_1;LolA;FabA;Sortilin-Vps10;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;Amino_oxidase;AAT;AMP-binding;Glyco_transf_5;Glycos_transf_1;NTP_transferase;CBM_48;Alpha-amylase;Alpha-amylase_C;DUF4968;Gal_mutarotas_2;Glyco_hydro_31;DUF5110;Peptidase_M48;ATG22;Lipocalin_4;Gly-zipper_Omp;OmpA;PUA_3;Methyltrans_SAM;Lipocalin_4;Gly-zipper_Omp;OmpA;FAD_binding_3;Methyltransf_25;Chal_sti_synt_N;Chal_sti_synt_C;FabA;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ACPS;Peptidase_M16;Peptidase_M16_C;Peptidase_M16;Peptidase_M16_C;YceI;MFS_1;DUF4251;Aminotran_1_2;MutS_V
Aq_amphilecti_1,Aq_amphilecti_1.1.region001,Others,Others,resorcinol.arylpolyene,8,89,['PF00722.21 PF16483.5 PF03422.15 PF00722.21 PF03422.15 PF08281.12 PF04542.14 PF12833.7 PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF13279.6 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF00109.26 PF01522.21 PF03548.15 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF01553.21 PF01593.24 PF03417.16 PF01797.16 PF00501.28 PF07730.13 PF02518.26 PF00072.24 PF00196.19 PF12732.7'],50.0,Pirin_C;Pirin;Na_H_Exchanger;HTH_11;WYL;DNA_alkylation;Glyco_transf_5;Glycos_transf_1;NTP_transferase;CBM_48;Alpha-amylase;Alpha-amylase_C;DUF4968;Gal_mutarotas_2;Glyco_hydro_31;DUF5110;Peptidase_M48;ATG22;Lipocalin_4;Gly-zipper_Omp;OmpA;Lipocalin_4;Gly-zipper_Omp;OmpA;FAD_binding_3;Methyltransf_25;Chal_sti_synt_N;Chal_sti_synt_C;FabA;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ACPS;YceI;MFS_1;DUF4251;EamA;EamA;MAM;HTH_18;Lumazine_bd_2;TetR_N;Lactamase_B_2;DEAD;Peptidase_S41
Aq_latercula_10,Aq_latercula_10.region001,Others,Others,resorcinol.arylpolyene,8,89,['PF18096.1 PF12732.7 PF00196.19 PF00072.24 PF02518.26 PF07730.13 PF00501.28 PF03417.16 PF01593.24 PF01553.21 PF03176.15 PF09835.9 PF00535.26 PF07977.13 PF03548.15 PF01522.21 PF13723.6 PF02801.22 PF00109.26 PF00550.25 PF02801.22 PF08545.10 PF13279.6 PF12698.7 PF00005.27 PF16169.5 PF14399.6 PF08541.10 PF03279.13 PF00550.25 PF02801.22 PF00109.26 PF13561.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF00221.19 PF01494.19 PF13495.6 PF00589.22 PF00873.19 PF00873.19 PF00873.19 PF00873.19 PF02321.18 PF02321.18 PF12833.7 PF07732.15 PF00394.22 PF07731.14 PF11827.8 PF14376.6'],57.0,Thump_like;YtxH;GerE;Response_reg;HATPase_c;HisKA_3;AMP-binding;AAT;Amino_oxidase;Acyltransferase;MMPL;DUF2062;Glycos_transf_2;FabA;LolA;Polysacc_deac_1;Ketoacyl-synt_2;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Ketoacyl-synt_C;ACP_syn_III;4HBT_2;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;Lyase_aromatic;FAD_binding_3;Phage_int_SAM_4;Phage_integrase;ACR_tran;ACR_tran;ACR_tran;ACR_tran;OEP;OEP;HTH_18;Cu-oxidase_3;Cu-oxidase;Cu-oxidase_2;DUF3347;Haem_bd
Aq_RZ0_08,Aq_RZ0_08.1.region001,Others,Others,indole,8,100,['PF03422.15 PF02566.19 PF12146.8 PF04784.14 PF00067.22 PF00067.22 PF12902.7 PF01593.24 PF00149.28 PF16656.5'],10.0,CBM_6;OsmC;Hydrolase_4;DUF547;p450;p450;Ferritin-like;Amino_oxidase;Metallophos;Pur_ac_phosph_N
Aq_RZ0_30,Aq_RZ0_30.1.region001,Others,Others,arylpolyene,8,109,['PF00675.20 PF05193.21 PF00892.20 PF00892.20 PF04107.13 PF03471.17 PF00571.28 PF00571.28 PF01595.20 PF00436.25 PF14815.6 PF00730.25 PF00216.21 PF10150.9 PF02631.16 PF03572.18 PF03572.18 PF12833.7 PF13621.6 PF06968.13 PF04055.21 PF02801.22 PF00109.26 PF08695.10 PF12833.7 PF12388.8 PF13302.7 PF00202.21 PF02810.15 PF06685.11 PF13500.6 PF00155.21 PF13517.6 PF00583.25 PF00326.21 PF13350.6'],36.0,Peptidase_M16;Peptidase_M16_C;EamA;EamA;GCS2;CorC_HlyC;CBS;CBS;DUF21;SSB;NUDIX_4;HhH-GPD;Bac_DNA_binding;RNase_E_G;RecX;Peptidase_S41;Peptidase_S41;HTH_18;Cupin_8;BATS;Radical_SAM;Ketoacyl-synt_C;ketoacyl-synt;Coa1;HTH_18;Peptidase_M57;Acetyltransf_3;Aminotran_3;SEC-C;DUF1186;AAA_26;Aminotran_1_2;VCBS;Acetyltransf_1;Peptidase_S9;Y_phosphatase3
Aq_RZ0_61,Aq_RZ0_61.1.region001,Others,Others,arylpolyene,8,114,['PF01943.17 PF14667.6 PF00692.19 PF00483.23 PF00132.24 PF13181.6 PF13181.6 PF13181.6 PF14125.6 PF01551.22 PF02661.18 PF13387.6 PF04116.13 PF00781.24 PF01040.18 PF16861.5 PF02543.15 PF11288.8 PF00155.21 PF00586.24 PF00550.25 PF02801.22 PF00109.26 PF07977.13 PF02492.19 PF01400.24 PF00892.20 PF00892.20 PF03061.22 PF05036.13 PF18175.1 PF18174.1 PF02481.15 PF17782.1 PF02805.16 PF09859.9 PF01035.20 PF12833.7 PF13472.6 PF00884.23 PF16385.5'],41.0,Polysacc_synt;Polysacc_synt_C;dUTPase;NTP_transferase;Hexapep;TPR_8;TPR_8;TPR_8;DUF4292;Peptidase_M23;Fic;DUF4105;FA_hydroxylase;DAGK_cat;UbiA;Carbam_trans_C;Carbam_trans_N;DUF3089;Aminotran_1_2;AIRS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;FabA;cobW;Astacin;EamA;EamA;4HBT;SPOR;HU-CCDC81_bac_2;HU-CCDC81_bac_1;DNA_processg_A;DprA_WH;Ada_Zn_binding;Oxygenase-NA;DNA_binding_1;HTH_18;Lipase_GDSL_2;Sulfatase;DUF4994
Aq_W01_03,Aq_W01_03.1.region001,Others,Others,arylpolyene,8,122,['PF05090.14 PF01687.17 PF06574.12 PF01195.19 PF14693.6 PF01386.19 PF14572.6 PF13793.6 PF12770.7 PF13181.6 PF00082.22 PF06739.11 PF13174.6 PF01494.19 PF00221.19 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF13279.6 PF00109.26 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF13723.6 PF01522.21 PF03548.15 PF07977.13 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF13450.6 PF13621.6 PF03417.16 PF00501.28 PF14535.6 PF17642.1 PF13795.6 PF00383.23'],43.0,VKG_Carbox;Flavokinase;FAD_syn;Pept_tRNA_hydro;Ribosomal_TL5_C;Ribosomal_L25p;Pribosyl_synth;Pribosyltran_N;CHAT;TPR_8;Peptidase_S8;SBBP;TPR_6;FAD_binding_3;Lyase_aromatic;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;4HBT_2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Ketoacyl-synt_2;Polysacc_deac_1;LolA;FabA;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;NAD_binding_8;Cupin_8;AAT;AMP-binding;AMP-binding_C_2;TssD;HupE_UreJ_2;dCMP_cyt_deam_1
Aq_W01_17,Aq_W01_17.1.region001,Others,Others,resorcinol,8,129,['PF13688.6 PF00041.21 PF00041.21 PF00629.23 PF03099.19 PF03572.18 PF00196.19 PF07610.11 PF01336.25 PF00152.20 PF14345.6 PF09925.9 PF08541.10 PF08545.10 PF04116.13 PF05360.14 PF05360.14 PF00230.20 PF01522.21 PF08241.12 PF14248.6 PF00291.25 PF12833.7 PF00578.21 PF12833.7 PF00903.25 PF02838.15 PF00728.22'],28.0,Reprolysin_5;fn3;fn3;MAM;BPL_LplA_LipB;Peptidase_S41;GerE;DUF1573;tRNA_anti-codon;tRNA-synt_2;GDYXXLXY;DUF2157;ACP_syn_III_C;ACP_syn_III;FA_hydroxylase;YiaAB;YiaAB;MIP;Polysacc_deac_1;Methyltransf_11;DUF4345;PALP;HTH_18;AhpC-TSA;HTH_18;Glyoxalase;Glyco_hydro_20b;Glyco_hydro_20
Aq_agarilytica_56,Aq_agarilytica_56.region001,Others,Others,arylpolyene,8,132,['PF13302.7 PF00579.25 PF13167.6 PF16360.5 PF01926.23 PF03372.23 PF08002.11 PF01323.20 PF00248.21 PF08238.12 PF08238.12 PF08238.12 PF08238.12 PF00155.21 PF13500.6 PF00202.21 PF00109.26 PF02801.22 PF05336.13 PF07690.16 PF13561.6 PF04909.14 PF08125.13 PF01232.23 PF04295.13 PF08666.12 PF01081.19 PF00294.24 PF00107.26 PF08240.12 PF16757.5 PF01120.17 PF00580.21 PF13361.6 PF02412.18 PF02412.18 PF02412.18 PF00691.20 PF01118.24 PF02774.18'],40.0,Acetyltransf_3;tRNA-synt_1b;GTP-bdg_N;GTP-bdg_M;MMR_HSR1;Exo_endo_phos;DUF1697;DSBA;Aldo_ket_red;Sel1;Sel1;Sel1;Sel1;Aminotran_1_2;AAA_26;Aminotran_3;ketoacyl-synt;Ketoacyl-synt_C;rhaM;MFS_1;adh_short_C2;Amidohydro_2;Mannitol_dh_C;Mannitol_dh;GD_AH_C;SAF;Aldolase;PfkB;ADH_zinc_N;ADH_N;Fucosidase_C;Alpha_L_fucos;UvrD-helicase;UvrD_C;TSP_3;TSP_3;TSP_3;OmpA;Semialdhyde_dh;Semialdhyde_dhC
Aq_agarivorans_4,Aq_agarivorans_4.1.region001,Others,Others,arylpolyene,8,133,['PF05488.13 PF05954.11 PF01694.22 PF17642.1 PF17642.1 PF11225.8 PF02033.18 PF05971.12 PF01207.17 PF04542.14 PF02801.22 PF00109.26 PF00202.21 PF13500.6 PF00155.21 PF02774.18 PF01118.24 PF01476.20 PF04972.17 PF08239.11 PF00515.28 PF13584.6 PF00515.28 PF00092.28 PF07584.11 PF00092.28 PF07584.11 PF01882.18 PF17863.1 PF07726.11 PF04326.14 PF00149.28 PF13541.6 PF13481.6 PF18073.1'],35.0,DUF4301;ACPS;AdoHcyase;AdoHcyase_NAD;YcaO;Nitroreductase;Rieske;Ring_hydroxyl_A;MFS_1;Bac_surface_Ag;LysR_substrate;HTH_1;GerE;DUF3332
Aq_agarilytica_119,Aq_agarilytica_119.region001,Others,Others,siderophore,8,136,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF00378.20 PF12833.7'],12.0,Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;ECH_1;HTH_18
Aq_agarivorans_8,Aq_agarivorans_8.1.region001,Others,Others,terpene.siderophore,8,136,['PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF07786.12 PF00378.20 PF12833.7 PF13715.6 PF07715.15 PF14298.6 PF03929.16 PF00581.20 PF00581.20 PF05834.12 PF04116.13 PF00494.19 PF01593.24 PF02607.17 PF06167.12 PF04055.21'],25.0,Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;DUF1624;ECH_1;HTH_18;CarbopepD_reg_2;Plug;DUF4374;PepSY_TM;Rhodanese;Rhodanese;Lycopene_cycl;FA_hydroxylase;SQS_PSY;Amino_oxidase;B12-binding_2;Peptidase_M90;Radical_SAM
Aq_longa_72,Aq_longa_72.region001,Others,Others,resorcinol,8,184,['PF13751.6 PF05598.11 PF01548.17 PF02371.16 PF00282.19 PF13508.7 PF00561.20 PF13508.7 PF01548.17 PF02371.16 PF00440.23 PF00144.24 PF00027.29 PF01965.24 PF08541.10 PF08545.10 PF04116.13 PF05360.14 PF05360.14 PF17162.4 PF17148.4 PF16313.5 PF00665.26 PF13276.6 PF01527.20 PF00145.17 PF09521.10 PF00756.20 PF04397.15 PF04235.12 PF06445.15 PF12833.7'],32.0,DDE_Tnp_1_6;DUF772;DEDD_Tnp_IS110;Transposase_20;Pyridoxal_deC;Acetyltransf_7;Abhydrolase_1;Acetyltransf_7;DEDD_Tnp_IS110;Transposase_20;TetR_N;Beta-lactamase;cNMP_binding;DJ-1_PfpI;ACP_syn_III_C;ACP_syn_III;FA_hydroxylase;YiaAB;YiaAB;DUF5118;DUF5117;DUF4953;rve;HTH_21;HTH_Tnp_1;DNA_methylase;RE_NgoPII;Esterase;LytTR;DUF418;GyrI-like;HTH_18
Aq_muelleri_001,Aq_muelleri_001.1.region001,Others,Others,resorcinol,8,211,['PF00027.29 PF00440.23 PF02321.18 PF02321.18 PF00873.19 PF16576.5 PF08000.11 PF00144.24 PF16313.5 PF17148.4 PF17162.4 PF00230.20 PF05360.14 PF05360.14 PF04116.13 PF08545.10 PF08541.10 PF14518.6 PF00152.20 PF01336.25 PF14595.6 PF07610.11 PF00196.19 PF03572.18 PF03099.19 PF00629.23 PF00041.21 PF00041.21 PF13583.6 PF01351.18 PF14121.6 PF01230.23'],32.0,cNMP_binding;TetR_N;OEP;OEP;ACR_tran;HlyD_D23;bPH_1;Beta-lactamase;DUF4953;DUF5117;DUF5118;MIP;YiaAB;YiaAB;FA_hydroxylase;ACP_syn_III;ACP_syn_III_C;Haem_oxygenas_2;tRNA-synt_2;tRNA_anti-codon;Thioredoxin_9;DUF1573;GerE;Peptidase_S41;BPL_LplA_LipB;MAM;fn3;fn3;Reprolysin_4;RNase_HII;Porin_10;HIT
Aq_muelleri_014,Aq_muelleri_014.1.region001,Others,Others,lanthipeptide.NRPS,8,217,['PF14595.6 PF02910.20 PF00890.24 PF02445.16 PF02082.20 PF13380.6 PF13607.6 PF13549.6 PF01136.19 PF13370.6 PF03626.14 PF00510.18 PF00092.28 PF08406.10 PF07728.14 PF00115.20 PF00034.21 PF13597.6 PF13353.6 PF12833.7 PF00501.28 PF13193.6 PF02668.16 PF10862.8 PF00550.25 PF00109.26 PF02801.22 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF07993.12 PF01965.24 PF13715.6 PF07715.15 PF00593.24 PF13229.6 PF01475.19 PF04738.13 PF14028.6 PF05147.13 PF00593.24 PF07715.15 PF12040.8 PF12040.8 PF00005.27'],47.0,Thioredoxin_9;Succ_DH_flav_C;FAD_binding_2;NadA;Rrf2;CoA_binding_2;Succ_CoA_lig;ATP-grasp_5;Peptidase_U32;Fer4_13;COX4_pro;COX3;VWA;CbbQ_C;AAA_5;COX1;Cytochrom_C;NRDD;Fer4_12;HTH_18;AMP-binding;AMP-binding_C;TauD;FcoT;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;NAD_binding_4;DJ-1_PfpI;CarbopepD_reg_2;Plug;TonB_dep_Rec;Beta_helix;FUR;Lant_dehydr_N;Lant_dehydr_C;LANC_like;TonB_dep_Rec;Plug;DUF3526;DUF3526;ABC_tran
Aq_muelleri_019,Aq_muelleri_019.1.region001,Others,Others,NRPS.resorcinol.arylpolyene,8,218,['PF00072.24 PF01593.24 PF14535.6 PF00501.28 PF03417.16 PF13450.6 PF01553.21 PF03176.15 PF03176.15 PF09835.9 PF00535.26 PF13568.6 PF03548.15 PF01522.21 PF00109.26 PF02801.22 PF00109.26 PF00550.25 PF02801.22 PF00109.26 PF03061.22 PF12698.7 PF00005.27 PF16169.5 PF14399.6 PF08541.10 PF00109.26 PF03279.13 PF00550.25 PF02801.22 PF00109.26 PF13561.6 PF00221.19 PF01494.19 PF13715.6 PF07690.16 PF00975.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28'],53.0,Response_reg;Amino_oxidase;AMP-binding_C_2;AMP-binding;AAT;NAD_binding_8;Acyltransferase;MMPL;MMPL;DUF2062;Glycos_transf_2;OMP_b-brl_2;LolA;Polysacc_deac_1;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;4HBT;ABC2_membrane_3;ABC_tran;DUF4872;BtrH_N;ACP_syn_III_C;ketoacyl-synt;Lip_A_acyltrans;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;Lyase_aromatic;FAD_binding_3;CarbopepD_reg_2;MFS_1;Thioesterase;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding
Aq_muelleri_025,Aq_muelleri_025.1.region001,Others,Others,siderophore,8,219,['PF00881.24 PF00282.19 PF04183.12 PF06276.12 PF13523.6 PF13434.6 PF04183.12 PF06276.12 PF01554.18 PF01554.18 PF00501.28 PF07786.12'],12.0,Nitroreductase;Pyridoxal_deC;IucA_IucC;FhuF;Acetyltransf_8;K_oxygenase;IucA_IucC;FhuF;MatE;MatE;AMP-binding;DUF1624
Aq_pacifica_06,Aq_pacifica_06.1.region001,Others,Others,siderophore,8,233,['PF00593.24 PF07715.15 PF13715.6 PF12833.7 PF07786.12 PF06276.12 PF04183.12 PF13523.6 PF06276.12 PF04183.12 PF13523.6 PF07690.16 PF13434.6 PF00282.19'],14.0,TonB_dep_Rec;Plug;CarbopepD_reg_2;HTH_18;DUF1624;FhuF;IucA_IucC;Acetyltransf_8;FhuF;IucA_IucC;Acetyltransf_8;MFS_1;K_oxygenase;Pyridoxal_deC
